Sample,seconds_elapsed,Acx,Acy,Acz,Gyx,Gyy,Gyz
1814,44.062,-44.712,-0.68,-0.1,0.0,0.001,0.0
1815,44.0829,-44.711,-0.681,-0.101,-0.001,0.0,0.001
1816,44.1038,-44.712,-0.679,-0.101,0.0,0.001,-0.001
1817,44.1227,-44.712,-0.678,-0.1,0.0,0.0,0.0
1818,44.1437,-44.712,-0.679,-0.101,-0.001,-0.001,0.0
1818,44.1626,-44.71,-0.681,-0.101,0.0,-0.001,0.001
1819,44.1836,-44.71,-0.681,-0.101,0.0,-0.001,0.0
1820,44.2025,-44.711,-0.683,-0.1,0.0,-0.001,0.0
1821,44.2234,-44.71,-0.682,-0.101,0.0,0.0,0.0
1822,44.2423,-44.709,-0.683,-0.101,-0.001,0.0,0.001
1823,44.2633,-44.71,-0.681,-0.102,-0.001,0.0,-0.001
1824,44.2822,-44.71,-0.68,-0.102,0.0,0.001,0.0
1825,44.3032,-44.71,-0.68,-0.102,-0.001,0.0,0.0
1826,44.3221,-44.709,-0.681,-0.103,0.0,-0.001,0.0
1827,44.343,-44.711,-0.68,-0.102,0.0,0.001,-0.001
1827,44.362,-44.711,-0.681,-0.103,-0.001,-0.001,0.0
1828,44.3829,-44.712,-0.68,-0.103,0.0,0.0,-0.001
1829,44.4038,-44.712,-0.679,-0.102,0.0,0.001,0.0
1830,44.4228,-44.712,-0.681,-0.103,-0.001,-0.001,0.0
1831,44.4437,-44.713,-0.68,-0.103,-0.001,0.0,-0.001
1832,44.4626,-44.713,-0.68,-0.103,0.0,-0.001,0.0
1833,44.4836,-44.713,-0.681,-0.105,-0.001,0.0,0.0
1834,44.5025,-44.714,-0.68,-0.105,-0.001,0.001,-0.001
1835,44.5234,-44.713,-0.679,-0.106,-0.001,0.0,0.001
1836,44.5424,-44.713,-0.679,-0.104,0.001,0.0,0.0
1836,44.5633,-44.713,-0.679,-0.106,-0.002,0.0,0.0
1837,44.5822,-44.713,-0.678,-0.107,-0.001,0.0,0.0
1838,44.6032,-44.713,-0.679,-0.106,0.0,0.0,0.0
1839,44.6221,-44.712,-0.678,-0.107,-0.001,-0.001,0.001
1840,44.643,-44.711,-0.68,-0.106,0.0,-0.002,0.001
1841,44.662,-44.712,-0.68,-0.104,0.001,0.0,-0.001
1842,44.6829,-44.712,-0.681,-0.103,0.0,-0.002,0.0
1843,44.7038,-44.711,-0.682,-0.103,0.0,0.0,0.001
1844,44.7228,-44.711,-0.682,-0.102,0.0,-0.001,0.0
1845,44.7437,-44.712,-0.68,-0.102,0.0,0.001,-0.001
1845,44.7627,-44.714,-0.681,-0.1,0.0,-0.001,-0.001
1846,44.7836,-44.714,-0.681,-0.101,-0.001,0.0,0.0
1847,44.8025,-44.712,-0.681,-0.101,0.0,-0.001,0.001
1848,44.8234,-44.712,-0.679,-0.101,0.0,0.001,0.0
1849,44.8424,-44.711,-0.681,-0.103,-0.001,-0.002,0.0
1850,44.8633,-44.71,-0.679,-0.102,0.0,0.001,0.001
1851,44.8823,-44.712,-0.678,-0.103,-0.002,0.0,-0.001
1852,44.9032,-44.712,-0.679,-0.103,0.0,-0.001,0.0
1853,44.9221,-44.711,-0.679,-0.103,0.0,-0.001,0.0
1854,44.943,-44.711,-0.678,-0.102,0.0,0.0,0.0
1854,44.962,-44.711,-0.679,-0.101,0.0,0.0,0.0
1855,44.9829,-44.713,-0.68,-0.101,0.0,-0.001,-0.001
1856,45.0038,-44.712,-0.679,-0.101,0.0,0.0,0.0
1857,45.0228,-44.711,-0.68,-0.101,0.0,-0.001,0.001
1858,45.0437,-44.709,-0.679,-0.1,0.001,0.0,0.001
1859,45.0627,-44.71,-0.682,-0.1,-0.001,-0.002,0.0
1860,45.0836,-44.709,-0.681,-0.101,-0.001,0.0,0.0
1861,45.1025,-44.709,-0.682,-0.103,-0.001,-0.001,0.0
1862,45.1234,-44.709,-0.683,-0.103,-0.001,0.0,0.0
1863,45.1424,-44.709,-0.68,-0.104,-0.001,0.001,0.0
1863,45.1633,-44.71,-0.68,-0.103,0.001,0.0,-0.001
1864,45.1823,-44.709,-0.68,-0.102,0.001,-0.001,0.0
1865,45.2032,-44.709,-0.68,-0.104,-0.001,0.0,0.0
1866,45.2221,-44.709,-0.68,-0.103,0.0,0.0,0.0
1867,45.243,-44.71,-0.681,-0.102,-0.001,-0.001,0.0
1868,45.262,-44.708,-0.681,-0.103,0.0,0.0,0.001
1869,45.2829,-44.708,-0.681,-0.103,-0.001,0.0,0.0
1870,45.3039,-44.709,-0.68,-0.103,0.001,0.0,-0.001
1871,45.3228,-44.709,-0.682,-0.104,-0.001,-0.001,0.0
1872,45.3437,-44.708,-0.682,-0.103,0.0,0.0,0.001
1872,45.3627,-44.708,-0.68,-0.104,-0.001,0.001,0.0
1873,45.3836,-44.709,-0.682,-0.103,0.0,-0.001,-0.001
1874,45.4025,-44.709,-0.683,-0.106,-0.002,0.0,0.0
1875,45.4234,-44.708,-0.684,-0.105,-0.001,-0.002,0.001
1876,45.4424,-44.709,-0.684,-0.104,0.001,0.0,-0.001
1877,45.4633,-44.709,-0.684,-0.103,0.0,0.0,0.0
1878,45.4823,-44.708,-0.684,-0.104,-0.001,0.0,0.001
1879,45.5032,-44.709,-0.684,-0.105,-0.001,0.0,-0.001
1880,45.5221,-44.71,-0.684,-0.106,0.0,0.0,-0.001
1881,45.543,-44.71,-0.685,-0.105,-0.001,-0.001,0.0
1881,45.562,-44.71,-0.685,-0.106,0.0,0.0,0.0
1882,45.5829,-44.709,-0.685,-0.105,-0.001,0.0,0.001
1883,45.6039,-44.708,-0.685,-0.103,0.001,-0.001,0.001
1884,45.6228,-44.707,-0.686,-0.103,0.0,-0.001,0.001
1885,45.6437,-44.708,-0.685,-0.103,0.0,0.0,-0.001
1886,45.6627,-44.708,-0.684,-0.102,0.001,0.0,0.0
1887,45.6836,-44.708,-0.684,-0.1,0.0,0.0,0.0
1888,45.7025,-44.708,-0.683,-0.098,0.001,0.001,0.0
1889,45.7235,-44.708,-0.684,-0.098,0.0,0.0,0.0
1890,45.7424,-44.708,-0.682,-0.097,0.001,0.0,0.0
1890,45.7634,-44.71,-0.684,-0.097,-0.001,-0.001,-0.001
1891,45.7823,-44.708,-0.686,-0.097,-0.001,-0.002,0.001
1892,45.8032,-44.708,-0.689,-0.098,-0.001,-0.002,0.0
1893,45.8221,-44.708,-0.689,-0.097,0.001,0.0,0.0
1894,45.8431,-44.707,-0.688,-0.097,0.0,0.0,0.001
1895,45.862,-44.706,-0.687,-0.097,0.0,0.0,0.0
1896,45.883,-44.706,-0.688,-0.098,-0.001,0.0,0.0
1897,45.9019,-44.706,-0.687,-0.097,0.0,0.0,0.0
1898,45.9229,-44.705,-0.685,-0.097,0.0,0.001,0.001
1899,45.9438,-44.704,-0.685,-0.099,-0.001,0.0,0.0
1899,45.9627,-44.706,-0.684,-0.098,0.0,0.0,-0.001
1900,45.9836,-44.707,-0.684,-0.097,0.0,0.0,-0.001
1901,46.0026,-44.707,-0.684,-0.096,0.0,0.0,0.0
1902,46.0235,-44.707,-0.684,-0.097,0.0,-0.001,0.0
1903,46.0425,-44.706,-0.683,-0.098,-0.001,0.0,0.0
1904,46.0634,-44.706,-0.683,-0.098,0.0,0.001,0.0
1905,46.0823,-44.706,-0.68,-0.098,0.0,0.002,0.0
1906,46.1032,-44.705,-0.678,-0.098,0.001,0.001,0.0
1907,46.1222,-44.707,-0.678,-0.097,-0.001,0.0,-0.001
1908,46.1431,-44.708,-0.679,-0.097,0.0,0.0,-0.001
1908,46.1621,-44.708,-0.68,-0.098,-0.001,0.0,0.0
1909,46.183,-44.707,-0.678,-0.096,0.001,0.001,0.001
1910,46.2019,-44.706,-0.68,-0.096,-0.001,-0.001,0.001
1911,46.2229,-44.706,-0.68,-0.098,-0.002,0.0,0.0
1912,46.2438,-44.708,-0.681,-0.098,0.0,-0.001,-0.001
1913,46.2627,-44.707,-0.68,-0.099,-0.001,0.0,0.0
1914,46.2837,-44.706,-0.682,-0.1,-0.001,-0.001,0.001
1915,46.3026,-44.706,-0.683,-0.101,-0.001,0.0,0.0
1916,46.3235,-44.706,-0.682,-0.102,-0.001,0.0,0.0
1917,46.3425,-44.707,-0.681,-0.103,-0.001,0.0,-0.001
1917,46.3634,-44.708,-0.681,-0.103,-0.001,0.0,-0.001
1918,46.3823,-44.707,-0.68,-0.103,0.0,0.001,0.001
1919,46.4032,-44.707,-0.678,-0.102,0.0,0.001,0.0
1920,46.4222,-44.706,-0.679,-0.102,0.0,-0.001,0.001
1921,46.4431,-44.705,-0.679,-0.101,0.0,-0.001,0.001
1922,46.4621,-44.704,-0.68,-0.1,0.001,0.0,0.0
1923,46.483,-44.703,-0.678,-0.099,0.0,0.001,0.001
1924,46.5019,-44.703,-0.677,-0.099,0.0,0.0,0.0
1925,46.5229,-44.704,-0.678,-0.1,-0.001,-0.001,-0.001
1926,46.5438,-44.704,-0.679,-0.099,0.0,0.0,0.0
1926,46.5627,-44.704,-0.679,-0.1,-0.001,0.0,0.0
1927,46.5837,-44.705,-0.679,-0.1,-0.001,-0.001,0.0
1928,46.6026,-44.703,-0.679,-0.099,0.001,0.0,0.001
1929,46.6235,-44.705,-0.679,-0.099,0.0,0.0,-0.002
1930,46.6425,-44.707,-0.68,-0.098,-0.001,0.0,-0.001
1931,46.6634,-44.706,-0.679,-0.098,0.0,0.0,0.001
1932,46.6823,-44.703,-0.68,-0.098,0.0,-0.001,0.002
1933,46.7033,-44.702,-0.681,-0.099,-0.001,-0.001,0.001
1934,46.7222,-44.702,-0.681,-0.099,0.0,0.0,0.0
1935,46.7431,-44.701,-0.678,-0.099,-0.001,0.001,0.001
1935,46.7621,-44.701,-0.68,-0.098,0.0,-0.001,0.0
1936,46.783,-44.703,-0.681,-0.098,-0.001,-0.001,-0.001
1937,46.802,-44.703,-0.68,-0.099,-0.001,0.0,0.0
1938,46.8228,-44.702,-0.681,-0.097,0.001,-0.001,0.0
1939,46.8438,-44.702,-0.682,-0.097,0.0,-0.001,0.0
1940,46.8627,-44.701,-0.682,-0.098,-0.001,-0.001,0.001
1941,46.8837,-44.701,-0.681,-0.097,0.0,0.0,0.0
1942,46.9026,-44.7,-0.684,-0.096,0.0,-0.001,0.001
1943,46.9235,-44.699,-0.685,-0.096,0.0,-0.001,0.001
1944,46.9425,-44.698,-0.685,-0.095,0.001,-0.001,0.0
1944,46.9634,-44.698,-0.687,-0.095,-0.001,-0.001,0.001
1945,46.9823,-44.698,-0.688,-0.095,-0.001,-0.001,0.0
1946,47.0032,-44.697,-0.689,-0.094,0.001,-0.001,0.0
1947,47.0222,-44.695,-0.69,-0.093,0.001,0.0,0.002
1948,47.0431,-44.693,-0.688,-0.094,-0.001,0.001,0.001
1949,47.0621,-44.695,-0.688,-0.094,0.0,0.0,-0.001
1950,47.083,-44.694,-0.688,-0.094,-0.001,0.0,0.001
1951,47.1019,-44.693,-0.688,-0.095,0.0,0.0,0.0
1952,47.1229,-44.692,-0.688,-0.095,0.0,-0.001,0.0
1953,47.1438,-44.692,-0.687,-0.094,0.001,0.0,0.0
1953,47.1627,-44.692,-0.686,-0.093,0.0,0.002,0.0
1954,47.1837,-44.691,-0.687,-0.093,0.0,-0.001,0.001
1955,47.2026,-44.691,-0.687,-0.093,0.0,-0.001,0.0
1956,47.2236,-44.691,-0.687,-0.093,-0.001,0.0,0.0
1957,47.2425,-44.69,-0.685,-0.095,-0.001,0.001,0.0
1958,47.2634,-44.689,-0.686,-0.095,0.0,-0.001,0.001
1959,47.2823,-44.688,-0.684,-0.098,-0.002,0.001,0.0
1960,47.3033,-44.688,-0.684,-0.1,-0.002,0.0,0.0
1961,47.3222,-44.688,-0.683,-0.099,0.0,0.0,0.0
1962,47.3432,-44.689,-0.682,-0.098,0.0,0.001,0.0
1962,47.3621,-44.687,-0.682,-0.097,0.001,0.0,0.001
1963,47.383,-44.686,-0.683,-0.095,0.001,-0.001,0.001
1964,47.402,-44.687,-0.682,-0.095,0.0,0.0,-0.001
1965,47.4229,-44.688,-0.681,-0.094,0.0,0.0,-0.001
1966,47.4438,-44.688,-0.682,-0.096,-0.001,-0.001,0.0
1967,47.4628,-44.689,-0.682,-0.096,-0.001,0.0,-0.001
1968,47.4837,-44.689,-0.683,-0.097,-0.001,-0.001,0.0
1969,47.5027,-44.69,-0.685,-0.097,0.0,-0.001,-0.001
1970,47.5236,-44.689,-0.684,-0.097,0.0,0.0,0.001
1971,47.5425,-44.688,-0.683,-0.097,0.0,0.0,0.0
1971,47.5634,-44.689,-0.684,-0.097,0.0,-0.001,-0.001
1972,47.5824,-44.689,-0.685,-0.098,-0.001,0.0,0.0
1973,47.6033,-44.689,-0.685,-0.1,-0.001,0.0,0.0
1974,47.6223,-44.689,-0.685,-0.099,0.0,-0.001,0.0
1975,47.6432,-44.688,-0.685,-0.098,0.0,0.0,0.001
1976,47.6621,-44.687,-0.686,-0.098,0.0,-0.001,0.001
1977,47.683,-44.688,-0.686,-0.098,0.0,0.0,-0.001
1978,47.702,-44.687,-0.685,-0.097,0.001,0.0,0.0
1979,47.7229,-44.688,-0.686,-0.096,0.0,0.0,0.0
1980,47.7439,-44.689,-0.685,-0.095,0.0,0.0,-0.001
1980,47.7628,-44.689,-0.687,-0.095,0.0,-0.002,0.0
1981,47.7837,-44.689,-0.687,-0.097,-0.002,-0.001,0.0
1982,47.8027,-44.687,-0.686,-0.1,-0.002,0.0,0.001
1983,47.8236,-44.687,-0.686,-0.101,-0.001,0.0,0.0
1984,47.8425,-44.686,-0.686,-0.101,0.0,0.0,0.0
1985,47.8635,-44.685,-0.685,-0.1,0.001,0.0,0.001
1986,47.8824,-44.687,-0.686,-0.099,0.0,-0.001,-0.001
1987,47.9034,-44.686,-0.686,-0.1,-0.001,0.0,0.0
1988,47.9223,-44.688,-0.685,-0.099,0.0,0.0,-0.001
1989,47.9432,-44.689,-0.686,-0.099,0.0,0.0,-0.001
1989,47.9622,-44.689,-0.688,-0.099,0.0,-0.002,0.0
1990,47.9831,-44.689,-0.688,-0.099,-0.001,0.0,0.0
1991,48.002,-44.69,-0.688,-0.1,-0.001,0.0,-0.001
1992,48.023,-44.69,-0.689,-0.101,-0.001,-0.001,0.0
1993,48.0419,-44.689,-0.688,-0.102,-0.001,0.0,0.001
1994,48.0629,-44.688,-0.688,-0.103,-0.001,0.0,0.0
1995,48.0838,-44.687,-0.687,-0.103,0.0,0.0,0.001
1996,48.1027,-44.687,-0.688,-0.103,-0.001,-0.001,0.0
1997,48.1237,-44.687,-0.688,-0.102,0.001,0.0,0.0
1998,48.1426,-44.687,-0.686,-0.103,-0.001,0.0,0.0
1998,48.1636,-44.688,-0.686,-0.102,0.0,0.0,-0.001
1999,48.1825,-44.686,-0.686,-0.103,0.0,-0.001,0.001
2000,48.2034,-44.686,-0.686,-0.104,-0.001,0.0,0.0
2001,48.2224,-44.686,-0.686,-0.104,0.0,-0.001,0.0
2002,48.2433,-44.685,-0.684,-0.105,0.0,0.001,0.0
2003,48.2623,-44.684,-0.685,-0.104,0.001,-0.001,0.001
2004,48.2832,-44.684,-0.685,-0.103,0.0,0.001,0.0
2005,48.3021,-44.683,-0.685,-0.102,0.0,0.0,0.001
2006,48.3231,-44.682,-0.686,-0.103,0.0,-0.002,0.0
2007,48.342,-44.681,-0.685,-0.104,-0.001,0.0,0.001
2007,48.363,-44.681,-0.687,-0.103,0.0,-0.001,0.0
2008,48.3819,-44.681,-0.687,-0.103,-0.001,0.0,0.0
2009,48.4029,-44.678,-0.686,-0.103,0.001,0.0,0.002
2010,48.4238,-44.678,-0.686,-0.102,-0.001,0.0,0.001
2011,48.4427,-44.677,-0.686,-0.104,0.0,-0.001,0.0
2012,48.4637,-44.678,-0.685,-0.103,-0.001,0.0,0.0
2013,48.4826,-44.674,-0.684,-0.106,-0.002,0.0,0.002
2014,48.5036,-44.675,-0.682,-0.107,-0.001,0.001,0.0
2015,48.5225,-44.674,-0.682,-0.108,-0.001,0.0,0.0
2016,48.5434,-44.673,-0.683,-0.109,-0.001,-0.001,0.001
2016,48.5624,-44.672,-0.682,-0.109,-0.001,0.0,0.001
2017,48.5833,-44.672,-0.681,-0.11,-0.001,0.0,0.0
2018,48.6023,-44.672,-0.681,-0.111,-0.001,0.0,0.0
2019,48.6232,-44.672,-0.681,-0.111,-0.001,0.0,0.0
2020,48.6421,-44.671,-0.682,-0.111,0.0,0.0,0.001
2021,48.6631,-44.67,-0.682,-0.109,0.0,0.0,0.001
2022,48.682,-44.671,-0.68,-0.109,0.001,0.001,-0.001
2023,48.703,-44.672,-0.68,-0.109,0.0,0.0,-0.001
2024,48.7219,-44.672,-0.681,-0.11,-0.001,-0.001,0.0
2025,48.7429,-44.672,-0.681,-0.111,-0.001,-0.001,0.0
2025,48.7638,-44.671,-0.682,-0.112,-0.001,0.0,0.0
2026,48.7827,-44.672,-0.682,-0.112,-0.001,-0.002,0.0
2027,48.8037,-44.672,-0.682,-0.111,0.0,0.0,0.0
2028,48.8226,-44.672,-0.684,-0.112,0.0,-0.002,-0.001
2029,48.8436,-44.672,-0.684,-0.11,0.001,0.0,0.001
2030,48.8625,-44.673,-0.684,-0.109,0.0,0.0,-0.001
2031,48.8834,-44.671,-0.683,-0.11,0.0,0.0,0.001
2032,48.9024,-44.672,-0.684,-0.11,-0.001,-0.001,0.0
2033,48.9233,-44.67,-0.684,-0.11,0.0,0.0,0.001
2034,48.9423,-44.67,-0.685,-0.11,0.0,-0.001,0.0
2034,48.9632,-44.671,-0.685,-0.109,0.0,-0.001,-0.001
2035,48.9821,-44.671,-0.684,-0.107,0.001,0.0,0.0
2036,49.0031,-44.67,-0.685,-0.11,-0.001,-0.001,0.0
2037,49.022,-44.67,-0.685,-0.111,-0.001,0.001,0.0
2038,49.043,-44.671,-0.684,-0.111,0.0,0.0,-0.001
2039,49.0639,-44.672,-0.685,-0.111,-0.002,-0.001,0.0
2040,49.0828,-44.671,-0.685,-0.112,0.0,-0.001,0.0
2041,49.1037,-44.671,-0.686,-0.113,-0.001,-0.001,0.0
2042,49.1227,-44.671,-0.687,-0.113,-0.001,0.0,0.001
2043,49.1436,-44.672,-0.687,-0.113,0.0,0.0,-0.001
2043,49.1626,-44.672,-0.687,-0.113,-0.001,-0.001,0.0
2044,49.1835,-44.672,-0.685,-0.113,0.0,0.001,0.0
2045,49.2024,-44.67,-0.685,-0.113,0.0,0.0,0.001
2046,49.2234,-44.671,-0.684,-0.113,0.0,0.0,-0.001
2047,49.2423,-44.672,-0.685,-0.113,0.0,-0.001,-0.001
2048,49.2632,-44.672,-0.686,-0.114,0.0,-0.001,0.0
2049,49.2822,-44.672,-0.687,-0.113,0.0,0.0,0.0
2050,49.3031,-44.671,-0.689,-0.114,-0.001,-0.002,0.001
2051,49.3221,-44.67,-0.688,-0.114,0.0,0.0,0.0
2052,49.343,-44.671,-0.688,-0.112,0.0,-0.001,0.0
2052,49.3619,-44.671,-0.688,-0.112,0.0,0.0,0.0
2053,49.3829,-44.671,-0.689,-0.113,-0.001,0.0,0.0
2054,49.4038,-44.671,-0.687,-0.114,-0.001,0.001,0.0
2055,49.4227,-44.671,-0.687,-0.115,-0.001,0.0,0.0
2056,49.4437,-44.671,-0.684,-0.115,0.0,0.001,-0.001
2057,49.4626,-44.672,-0.683,-0.114,0.0,0.0,0.0
2058,49.4835,-44.672,-0.685,-0.114,0.0,-0.001,0.0
2059,49.5025,-44.672,-0.686,-0.115,-0.001,-0.001,0.0
2060,49.5234,-44.672,-0.686,-0.115,-0.001,0.0,0.0
2061,49.5423,-44.671,-0.684,-0.117,-0.001,0.0,0.0
2061,49.5633,-44.671,-0.685,-0.116,0.0,0.0,0.0
2062,49.5822,-44.673,-0.685,-0.117,-0.001,0.0,-0.001
2063,49.6031,-44.672,-0.684,-0.117,0.0,0.0,0.0
2064,49.6221,-44.674,-0.684,-0.116,0.0,0.0,-0.001
2065,49.643,-44.674,-0.684,-0.116,-0.001,-0.001,0.0
2066,49.662,-44.676,-0.684,-0.117,-0.001,0.0,-0.001
2067,49.6829,-44.676,-0.684,-0.116,0.0,0.0,0.0
2068,49.7038,-44.676,-0.685,-0.115,0.0,-0.001,0.0
2069,49.7228,-44.676,-0.688,-0.115,0.0,-0.002,0.0
2070,49.7437,-44.675,-0.688,-0.114,0.0,-0.001,0.001
2070,49.7626,-44.674,-0.687,-0.112,0.001,0.0,0.001
2071,49.7836,-44.674,-0.688,-0.111,0.0,-0.001,0.0
2072,49.8025,-44.674,-0.688,-0.112,-0.001,0.0,0.0
2073,49.8234,-44.674,-0.689,-0.112,0.0,-0.001,0.0
2074,49.8424,-44.675,-0.691,-0.108,0.002,-0.002,0.0
2075,49.8633,-44.674,-0.691,-0.106,0.001,0.0,0.0
2076,49.8823,-44.675,-0.692,-0.108,-0.002,-0.001,0.0
2077,49.9032,-44.675,-0.691,-0.11,-0.001,-0.001,-0.001
2078,49.9221,-44.675,-0.691,-0.109,0.0,-0.001,0.0
2079,49.9431,-44.675,-0.69,-0.109,0.0,0.0,0.0
2079,49.962,-44.677,-0.693,-0.109,0.0,-0.001,-0.002
2080,49.9829,-44.677,-0.693,-0.11,-0.001,-0.001,0.0
2081,50.0039,-44.677,-0.693,-0.11,-0.001,-0.001,0.0
2082,50.0228,-44.676,-0.694,-0.11,0.0,-0.001,0.001
2083,50.0438,-44.676,-0.694,-0.11,-0.001,0.0,0.0
2084,50.0627,-44.675,-0.694,-0.111,-0.001,0.0,0.001
2085,50.0836,-44.675,-0.693,-0.113,-0.001,0.0,0.0
2086,50.1026,-44.674,-0.692,-0.113,-0.001,0.001,0.001
2087,50.1235,-44.673,-0.69,-0.114,0.0,0.001,0.0
2088,50.1425,-44.673,-0.688,-0.113,0.0,0.0,0.0
2088,50.1634,-44.674,-0.688,-0.112,0.0,0.0,-0.001
2089,50.1823,-44.675,-0.688,-0.11,0.0,-0.001,0.0
2090,50.2032,-44.676,-0.689,-0.11,0.0,0.0,-0.001
2091,50.2222,-44.676,-0.688,-0.108,0.001,-0.001,0.0
2092,50.2431,-44.676,-0.688,-0.11,-0.001,0.0,0.0
2093,50.2621,-44.676,-0.689,-0.11,-0.001,-0.001,0.0
2094,50.283,-44.678,-0.688,-0.109,0.0,0.0,-0.001
2095,50.302,-44.678,-0.689,-0.109,0.0,-0.001,-0.001
2096,50.3229,-44.677,-0.689,-0.108,0.0,0.0,0.001
2097,50.3438,-44.677,-0.688,-0.11,-0.001,0.0,0.0
2097,50.3628,-44.679,-0.688,-0.11,-0.001,0.0,-0.001
2098,50.3837,-44.679,-0.688,-0.111,-0.001,0.0,0.0
2099,50.4027,-44.678,-0.686,-0.111,0.001,0.001,0.0
2100,50.4236,-44.677,-0.685,-0.109,0.0,0.0,0.001
2101,50.4425,-44.678,-0.684,-0.108,0.0,0.001,0.0
2102,50.4634,-44.676,-0.685,-0.107,0.001,-0.001,0.001
2103,50.4824,-44.677,-0.684,-0.109,-0.001,0.0,-0.001
2104,50.5033,-44.677,-0.685,-0.109,-0.001,-0.001,0.0
2105,50.5223,-44.677,-0.686,-0.109,0.0,-0.001,0.0
2106,50.5432,-44.678,-0.686,-0.109,0.0,0.0,-0.001
2106,50.5621,-44.678,-0.686,-0.109,-0.001,0.0,0.0
2107,50.5831,-44.676,-0.687,-0.11,0.0,-0.001,0.001
2108,50.602,-44.675,-0.685,-0.111,-0.001,0.0,0.001
2109,50.6229,-44.675,-0.685,-0.11,0.0,0.001,0.0
2110,50.6439,-44.673,-0.684,-0.109,0.001,0.001,0.001
2111,50.6628,-44.673,-0.684,-0.109,0.0,0.0,0.0
2112,50.6838,-44.672,-0.684,-0.109,0.0,-0.001,0.001
2113,50.7027,-44.672,-0.686,-0.107,0.0,-0.001,0.0
2114,50.7236,-44.672,-0.685,-0.108,-0.001,-0.001,0.0
2115,50.7426,-44.67,-0.687,-0.111,-0.001,-0.001,0.001
2115,50.7635,-44.67,-0.687,-0.109,0.001,-0.001,0.0
2116,50.7825,-44.67,-0.687,-0.109,-0.001,-0.001,0.0
2117,50.8034,-44.669,-0.691,-0.111,-0.001,-0.002,0.001
2118,50.8223,-44.669,-0.691,-0.111,0.0,-0.001,0.0
2119,50.8433,-44.668,-0.693,-0.111,0.0,-0.001,0.0
2120,50.8622,-44.668,-0.693,-0.11,0.001,0.0,0.0
2121,50.8832,-44.669,-0.692,-0.11,-0.001,0.0,-0.001
2122,50.9021,-44.668,-0.692,-0.111,0.0,0.0,0.001
2123,50.923,-44.668,-0.69,-0.108,0.001,0.001,0.0
2124,50.942,-44.669,-0.689,-0.108,0.0,0.0,-0.001
2124,50.9629,-44.669,-0.687,-0.109,0.0,0.001,-0.001
2125,50.9839,-44.67,-0.687,-0.108,0.001,0.0,-0.001
2126,51.0028,-44.67,-0.686,-0.107,0.0,0.0,0.0
2127,51.0237,-44.669,-0.687,-0.108,0.0,-0.001,0.001
2128,51.0427,-44.669,-0.687,-0.107,0.0,0.0,0.0
2129,51.0636,-44.669,-0.689,-0.106,0.001,-0.001,0.0
2130,51.0825,-44.668,-0.689,-0.106,0.0,0.0,0.0
2131,51.1035,-44.668,-0.689,-0.107,-0.001,0.0,0.0
2132,51.1224,-44.669,-0.688,-0.11,-0.002,0.0,-0.001
2133,51.1434,-44.67,-0.687,-0.109,0.0,0.0,-0.001
2133,51.1623,-44.67,-0.687,-0.109,0.0,0.0,0.0
2134,51.1832,-44.669,-0.686,-0.109,0.0,0.001,0.001
2135,51.2022,-44.669,-0.687,-0.108,0.0,-0.001,0.0
2136,51.2231,-44.668,-0.686,-0.109,-0.001,0.0,0.001
2137,51.2421,-44.668,-0.688,-0.107,0.001,-0.001,0.0
2138,51.263,-44.668,-0.687,-0.107,0.0,0.0,0.0
2139,51.2819,-44.668,-0.687,-0.106,0.0,0.0,0.0
2140,51.3029,-44.669,-0.685,-0.105,0.0,0.0,-0.001
2141,51.3238,-44.669,-0.685,-0.106,-0.001,0.0,0.0
2142,51.3427,-44.669,-0.684,-0.107,-0.001,0.0,0.0
2142,51.3637,-44.669,-0.684,-0.108,0.0,0.0,0.0
2143,51.3826,-44.67,-0.683,-0.108,-0.001,0.001,-0.001
2144,51.4036,-44.671,-0.683,-0.107,0.0,0.0,0.0
2145,51.4225,-44.671,-0.683,-0.108,-0.001,-0.001,0.0
2146,51.4434,-44.671,-0.684,-0.108,-0.001,-0.001,0.0
2147,51.4624,-44.672,-0.686,-0.108,0.0,-0.001,-0.001
2148,51.4833,-44.672,-0.686,-0.108,0.0,0.0,0.0
2149,51.5023,-44.671,-0.686,-0.11,-0.001,-0.001,0.0
2150,51.5232,-44.67,-0.687,-0.111,0.0,-0.001,0.0
2151,51.5421,-44.67,-0.69,-0.112,-0.001,-0.001,0.0
2151,51.563,-44.672,-0.689,-0.11,0.0,0.0,-0.001
2152,51.582,-44.672,-0.689,-0.112,-0.001,0.0,0.0
2153,51.6029,-44.673,-0.689,-0.108,0.001,-0.001,0.0
2154,51.6239,-44.672,-0.689,-0.107,0.001,0.0,0.0
2155,51.6428,-44.673,-0.691,-0.105,0.001,-0.001,0.0
2156,51.6637,-44.672,-0.69,-0.105,0.0,0.0,0.001
2157,51.6827,-44.672,-0.691,-0.104,0.0,-0.001,0.0
2158,51.7036,-44.67,-0.689,-0.104,0.0,0.001,0.001
2159,51.7226,-44.671,-0.688,-0.103,0.0,0.0,0.0
2160,51.7435,-44.669,-0.685,-0.104,0.0,0.001,0.0
2160,51.7624,-44.669,-0.684,-0.105,-0.001,0.0,0.0
2161,51.7834,-44.671,-0.684,-0.104,0.0,0.0,-0.001
2162,51.8023,-44.671,-0.684,-0.105,-0.001,0.0,0.0
2163,51.8232,-44.672,-0.683,-0.106,-0.001,0.0,-0.001
